customer_id,legacy_customer_id,first_name,last_name,date_of_birth,gender,email,phone,registration_date,acquisition_channel,home_city,province,customer_segment,loyalty_status,customer_status
CUS-002048,2048.0,Michael,Mokoena,1982-06-24,Prefer not to say,michael.mokoena2048@example.com,27700954555,2018-08-27,Mobile,Johannesburg,Gauteng,Core,Silver,Active
CUS-002049,2049.0,Michael,Mokoena,1952-08-04,Prefer not to say,michael.mokoena2049@example.com,27797853719,2020-05-04,Store,Stellenbosch,Western Cape,High Value,Gold,Active
CUS-002050,2050.0,Sipho,Botha,1993-05-25,Prefer not to say,sipho.botha2050@example.com,27823739417,2022-11-22,Website,Pretoria,Gauteng,Emerging,Silver,Active
CUS-002051,2051.0,Thabo,Williams,1982-04-06,Prefer not to say,thabo.williams2051@example.com,27837825247,2018-04-29,Mobile,Johannesburg,Gauteng,Emerging,,Active
CUS-002052,2052.0,Thabo,Dlamini,1946-03-21,Prefer not to say,thabo.dlamini2052@example.com,27841802544,2019-02-18,Website,Pretoria,Gauteng,Standard,,Inactive
CUS-002053,,Zanele,Nkosi,2003-12-27,Male,zanele.nkosi2053@example.com,27781192783,2025-08-14,Referral,Bloemfontein,Free State,Core,Bronze,Active
CUS-002054,,Lerato,Smith,1949-08-10,Female,lerato.smith2054@example.com,27857886653,2024-05-12,Store,Durban,KwaZulu-Natal,Emerging,Silver,At Risk
CUS-002055,,Zanele,Dlamini,1974-08-28,Female,zanele.dlamini2055@example.com,27673406225,2024-04-03,Store,Johannesburg,Gauteng,Core,Bronze,Active
CUS-002056,2056.0,Sipho,Mthembu,,Prefer not to say,,,2018-04-27,Marketplace,Pretoria,Gauteng,High Value,,At Risk
CUS-002057,2057.0,Nomsa,Williams,1969-02-20,Male,nomsa.williams2057@example.com,27759301629,2018-07-02,Store,Pretoria,Gauteng,High Value,Bronze,Active
CUS-002058,2058.0,Sipho,Jacobs,1977-10-21,Prefer not to say,sipho.jacobs2058@example.com,27709572982,2018-09-21,Mobile,Johannesburg,Gauteng,Emerging,Bronze,Inactive
CUS-002059,2059.0,Naledi,Dlamini,1969-10-02,Male,naledi.dlamini2059@example.com,27833302433,2021-11-18,Mobile,Stellenbosch,Western Cape,High Value,Silver,Active
CUS-002060,2060.0,Daniel,Mthembu,1955-11-27,Male,daniel.mthembu2060@example.com,27721826531,2019-01-02,Store,Durban,KwaZulu-Natal,Core,Bronze,At Risk
CUS-002061,,Lerato,Dlamini,1988-08-27,Male,lerato.dlamini2061@example.com,27755031497,2024-06-02,Store,Durban,KwaZulu-Natal,Standard,Silver,At Risk
CUS-002062,2062.0,Sipho,Williams,1967-08-16,Female,sipho.williams2062@example.com,27779576545,2019-11-25,Store,Umhlanga,KwaZulu-Natal,Core,Bronze,Active
CUS-002063,2063.0,Naledi,Mthembu,1982-04-07,Female,naledi.mthembu2063@example.com,27664901642,2021-04-19,Store,Johannesburg,Gauteng,Emerging,,Active
CUS-002064,2064.0,Aisha,Naidoo,,Prefer not to say,,,2020-01-05,Marketplace,Pretoria,Gauteng,High Value,,At Risk
CUS-002065,2065.0,Michael,Williams,1993-06-01,Female,michael.williams2065@example.com,27657475870,2022-08-21,Mobile,Stellenbosch,Western Cape,Emerging,Bronze,At Risk
CUS-002066,2066.0,Aisha,Mthembu,1947-12-05,Male,aisha.mthembu2066@example.com,27697681448,2018-02-24,Store,Cape Town,Western Cape,Standard,,Active
CUS-002067,2067.0,Zanele,Mokoena,1948-06-02,Female,zanele.mokoena2067@example.com,27782262532,2022-08-02,Website,Sandton,Gauteng,Standard,Bronze,Active
CUS-002068,,Sipho,Mthembu,1997-04-25,Prefer not to say,sipho.mthembu2068@example.com,27658917246,2024-03-17,Referral,Sandton,Gauteng,Standard,Bronze,Active
CUS-002069,2069.0,Aisha,Williams,1947-04-21,Prefer not to say,aisha.williams2069@example.com,27807086449,2022-04-06,Website,Pretoria,Gauteng,Core,Bronze,At Risk
CUS-002070,2070.0,Thabo,Jacobs,1963-09-23,Female,thabo.jacobs2070@example.com,27836522318,2021-09-28,Website,Durban,KwaZulu-Natal,High Value,Bronze,Active
CUS-002071,2071.0,Michael,Mokoena,1984-03-20,Prefer not to say,michael.mokoena2071@example.com,27714467631,2021-09-06,Store,Bloemfontein,Free State,Emerging,Gold,Active
CUS-002072,2072.0,Aisha,Botha,1945-04-28,Prefer not to say,,27834240157,2018-06-21,Store,Stellenbosch,Western Cape,Core,Silver,At Risk
CUS-002073,,Zanele,Williams,,Female,zanele.williams2073@example.com,27719866312,2023-01-22,Marketplace,Sandton,Gauteng,High Value,Bronze,Active
CUS-002074,,Naledi,Khumalo,1955-12-04,Female,naledi.khumalo2074@example.com,27760134695,2023-12-13,Referral,Gqeberha,Eastern Cape,High Value,Silver,At Risk
CUS-002075,2075.0,Thabo,Smith,1999-10-14,Prefer not to say,thabo.smith2075@example.com,27854240600,2021-04-11,Referral,Cape Town,Western Cape,Standard,Bronze,Active
CUS-002076,2076.0,Kagiso,Williams,1986-06-14,Prefer not to say,kagiso.williams2076@example.com,27748852827,2021-07-25,Mobile,Polokwane,Limpopo,Core,Silver,Active
CUS-002077,2077.0,Aisha,Williams,1986-08-24,Male,aisha.williams2077@example.com,27667341325,2022-05-17,Store,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-002078,,Thabo,Jacobs,1996-03-04,Male,thabo.jacobs2078@example.com,27607411349,2024-01-10,Referral,Pretoria,Gauteng,Core,Bronze,Active
CUS-002079,2079.0,Naledi,Mokoena,1970-01-21,Male,naledi.mokoena2079@example.com,27602605079,2021-07-07,Website,Sandton,Gauteng,Core,Bronze,At Risk
CUS-002080,2080.0,Thabo,Naidoo,2003-02-18,Female,thabo.naidoo2080@example.com,27753104760,2021-12-31,Mobile,Pretoria,Gauteng,Core,Silver,Active
CUS-002081,2081.0,Daniel,Williams,1999-10-02,Male,daniel.williams2081@example.com,27778460583,2021-12-12,Store,Umhlanga,KwaZulu-Natal,Emerging,,Active
CUS-002082,2082.0,Kagiso,Jacobs,1995-04-14,Female,kagiso.jacobs2082@example.com,27895118756,2019-07-27,Store,Cape Town,Western Cape,Core,Bronze,Inactive
CUS-002083,2083.0,Sipho,Khumalo,1945-10-26,Prefer not to say,sipho.khumalo2083@example.com,27716945894,2022-02-05,Store,Polokwane,Limpopo,High Value,Silver,Active
CUS-002084,2084.0,Nomsa,Nkosi,1954-07-15,Male,nomsa.nkosi2084@example.com,27825727201,2018-04-23,Website,Cape Town,Western Cape,Standard,Bronze,Active
CUS-002085,2085.0,Kagiso,Nkosi,2001-09-18,Prefer not to say,kagiso.nkosi2085@example.com,27631730319,2022-01-05,Referral,Durban,KwaZulu-Natal,High Value,,Active
CUS-002086,,Lerato,Williams,1976-03-26,Female,lerato.williams2086@example.com,27704996256,2023-08-06,Mobile,Cape Town,Western Cape,Emerging,,At Risk
CUS-002087,2087.0,Sipho,Nkosi,1970-07-06,Prefer not to say,,27750097933,2019-06-03,Store,Durban,KwaZulu-Natal,Standard,,Active
CUS-002088,,Zanele,Mthembu,1970-07-06,Female,zanele.mthembu2088@example.com,27881365877,2025-11-10,Mobile,Pretoria,Gauteng,Standard,Bronze,Active
CUS-002089,2089.0,Naledi,Williams,1964-12-02,Female,naledi.williams2089@example.com,27600171316,2022-11-20,Store,Polokwane,Limpopo,Standard,,Active
CUS-002090,2090.0,Sipho,Mthembu,1984-07-21,Female,sipho.mthembu2090@example.com,27707976417,2019-05-31,Mobile,Durban,KwaZulu-Natal,Emerging,,Inactive
CUS-002091,2091.0,Michael,Mokoena,1954-01-19,Male,michael.mokoena2091@example.com,27674920715,2020-03-10,Store,Johannesburg,Gauteng,Emerging,,Active
CUS-002092,,Sipho,Nkosi,1955-07-24,Prefer not to say,sipho.nkosi2092@example.com,27757178277,2025-01-12,Referral,Stellenbosch,Western Cape,Standard,,Active
CUS-002093,2093.0,Michael,Williams,2002-08-01,Female,michael.williams2093@example.com,27706034411,2020-05-16,Store,Pretoria,Gauteng,High Value,,Active
CUS-002094,,Sipho,Khumalo,1981-02-16,Prefer not to say,sipho.khumalo2094@example.com,27667615213,2023-06-27,Website,Durban,KwaZulu-Natal,High Value,Silver,Active
CUS-002095,,Kagiso,Nkosi,1991-08-10,Male,kagiso.nkosi2095@example.com,27769855246,2025-05-08,Store,Sandton,Gauteng,Emerging,Silver,Active
CUS-002096,,Aisha,Mthembu,1954-05-13,Female,aisha.mthembu2096@example.com,27611758767,2024-07-14,Referral,Pretoria,Gauteng,Core,Bronze,Inactive
CUS-002097,2097.0,Lerato,Williams,1945-08-21,Male,lerato.williams2097@example.com,27601849159,2022-11-17,Website,Johannesburg,Gauteng,Core,Bronze,Inactive
CUS-002098,,Nomsa,Smith,2001-03-30,Female,nomsa.smith2098@example.com,27869298662,2023-09-07,Store,Cape Town,Western Cape,Core,Bronze,Active
CUS-002099,,Naledi,Mokoena,1992-12-27,Female,naledi.mokoena2099@example.com,27888388676,2025-01-01,Store,Sandton,Gauteng,Emerging,Silver,Active
CUS-002100,2100.0,Thabo,Jacobs,1950-08-20,Male,thabo.jacobs2100@example.com,27807879523,2021-07-13,Store,Cape Town,Western Cape,High Value,Silver,Active
CUS-002101,2101.0,Thabo,Smith,1981-02-02,Prefer not to say,thabo.smith2101@example.com,27786405783,2019-12-01,Store,Polokwane,Limpopo,Emerging,Bronze,Active
CUS-002102,2102.0,Nomsa,Williams,1995-06-06,Male,nomsa.williams2102@example.com,27812562740,2018-01-11,Store,Durban,KwaZulu-Natal,Emerging,Silver,Active
CUS-002103,,Nomsa,Naidoo,,Male,,27668718807,2025-04-16,Marketplace,Stellenbosch,Western Cape,Emerging,,Active
CUS-002104,2104.0,Lerato,Dlamini,1978-12-27,Male,lerato.dlamini2104@example.com,27718002175,2020-02-23,Mobile,Bloemfontein,Free State,Standard,,Active
CUS-002105,2105.0,Naledi,Naidoo,1974-08-21,Male,naledi.naidoo2105@example.com,27723861544,2020-06-25,Mobile,Bloemfontein,Free State,Emerging,Bronze,Active
CUS-002106,2106.0,Zanele,Mthembu,1950-10-07,Male,,27629824572,2019-09-27,Store,Sandton,Gauteng,Standard,Gold,Active
CUS-002107,2107.0,Aisha,Naidoo,1972-11-15,Prefer not to say,aisha.naidoo2107@example.com,27891506912,2019-04-25,Store,Umhlanga,KwaZulu-Natal,Core,Bronze,Active
CUS-002108,2108.0,Lerato,Jacobs,1986-01-02,Male,lerato.jacobs2108@example.com,27839594744,2022-04-26,Website,Pretoria,Gauteng,Emerging,Bronze,Active
CUS-002109,2109.0,Lerato,Mthembu,1959-11-04,Male,lerato.mthembu2109@example.com,27749805541,2021-06-05,Store,Cape Town,Western Cape,Core,Bronze,Inactive
CUS-002110,,Nomsa,Smith,1962-02-21,Male,nomsa.smith2110@example.com,27639525356,2025-06-13,Referral,Stellenbosch,Western Cape,Emerging,Bronze,Active
CUS-002111,2111.0,Thabo,Khumalo,1993-06-20,Prefer not to say,thabo.khumalo2111@example.com,27681832074,2018-02-02,Store,Sandton,Gauteng,High Value,Bronze,Active
CUS-002112,2112.0,Nomsa,Mokoena,1947-02-19,Female,nomsa.mokoena2112@example.com,27659802868,2019-12-12,Store,Sandton,Gauteng,Core,Silver,Active
CUS-002113,,Nomsa,Mokoena,,Female,,,2024-05-13,Marketplace,Stellenbosch,Western Cape,Core,Silver,Active
CUS-002114,,Thabo,Mokoena,,Female,thabo.mokoena2114@example.com,27898303087,2024-12-13,Website,Gqeberha,Eastern Cape,Emerging,Silver,Inactive
CUS-002115,2115.0,Kagiso,Smith,1982-04-25,Female,kagiso.smith2115@example.com,27844298805,2020-11-02,Store,Bloemfontein,Free State,Standard,Bronze,Active
CUS-002116,2116.0,Michael,Dlamini,1953-02-03,Male,michael.dlamini2116@example.com,27663416429,2022-01-17,Store,Pretoria,Gauteng,Standard,,Inactive
CUS-002117,2117.0,Lerato,Mthembu,1978-07-23,Prefer not to say,lerato.mthembu2117@example.com,27733905298,2018-07-28,Mobile,Bloemfontein,Free State,Core,Silver,Active
CUS-002118,2118.0,Kagiso,Smith,,Prefer not to say,,27623153712,2019-03-20,Mobile,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-002119,2119.0,Naledi,Mokoena,1955-10-28,Male,naledi.mokoena2119@example.com,27837296126,2021-03-03,Mobile,Gqeberha,Eastern Cape,Emerging,Bronze,At Risk
CUS-002120,2120.0,Lerato,Khumalo,1980-01-28,Male,lerato.khumalo2120@example.com,27759958200,2019-08-18,Website,Durban,KwaZulu-Natal,High Value,,Active
CUS-002121,2121.0,Michael,Jacobs,1987-09-26,Female,michael.jacobs2121@example.com,27754572099,2020-11-09,Store,Gqeberha,Eastern Cape,Core,Bronze,At Risk
CUS-002122,2122.0,Sipho,Williams,1970-03-18,Prefer not to say,sipho.williams2122@example.com,27852136903,2020-12-17,Referral,Pretoria,Gauteng,Standard,Bronze,Active
CUS-002123,2123.0,Zanele,Botha,,Female,zanele.botha2123@example.com,27707061742,2020-05-21,Store,Cape Town,Western Cape,Emerging,,Active
CUS-002124,,Aisha,Mokoena,1981-08-06,Male,aisha.mokoena2124@example.com,27896416891,2026-05-15,Website,Pretoria,Gauteng,Core,Bronze,Active
CUS-002125,,Kagiso,Botha,1975-08-13,Prefer not to say,kagiso.botha2125@example.com,27887688649,2024-05-29,Referral,Durban,KwaZulu-Natal,Emerging,Bronze,At Risk
CUS-002126,,Aisha,Mthembu,1965-03-03,Prefer not to say,aisha.mthembu2126@example.com,27767469744,2024-11-29,Website,Durban,KwaZulu-Natal,Standard,,Active
CUS-002127,2127.0,Aisha,Mokoena,1982-09-16,Prefer not to say,aisha.mokoena2127@example.com,27687521387,2021-05-15,Mobile,Sandton,Gauteng,Standard,Silver,Active
CUS-002128,2128.0,Nomsa,Smith,1966-06-10,Male,nomsa.smith2128@example.com,27715977078,2021-02-19,Website,Gqeberha,Eastern Cape,Standard,,At Risk
CUS-002129,,Nomsa,Mokoena,1988-12-08,Female,nomsa.mokoena2129@example.com,27734024110,2026-02-27,Store,Gqeberha,Eastern Cape,High Value,Bronze,Active
CUS-002130,2130.0,Nomsa,Williams,1987-11-04,Male,nomsa.williams2130@example.com,27664187453,2019-05-28,Mobile,Midrand,Gauteng,Core,Bronze,Active
CUS-002131,2131.0,Sipho,Botha,1987-04-10,Male,sipho.botha2131@example.com,27660808509,2022-10-17,Store,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-002132,2132.0,Zanele,Nkosi,2003-12-28,Female,zanele.nkosi2132@example.com,27667486406,2020-07-30,Mobile,Gqeberha,Eastern Cape,Standard,Silver,Inactive
CUS-002133,2133.0,Nomsa,Botha,1949-09-17,Male,nomsa.botha2133@example.com,27654321411,2020-05-17,Website,Stellenbosch,Western Cape,High Value,,Active
CUS-002134,2134.0,Kagiso,Jacobs,1966-01-18,Male,kagiso.jacobs2134@example.com ,27648507005,2022-04-28,Store,Sandton,Gauteng,High Value,Bronze,Active
CUS-002135,,Nomsa,Khumalo,1983-04-04,Male,nomsa.khumalo2135@example.com,27897352063,2025-12-09,Website,Midrand,Gauteng,Standard,,Active
CUS-002136,2136.0,Nomsa,Smith,1976-11-26,Prefer not to say,nomsa.smith2136@example.com,27837697693,2022-09-13,Website,Sandton,Gauteng,High Value,,Active
CUS-002137,,Thabo,Naidoo,1962-02-25,Female,thabo.naidoo2137@example.com,27881442448,2024-02-26,Mobile,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-002138,,Daniel,Smith,1980-06-19,Prefer not to say,daniel.smith2138@example.com,27693546608,2024-12-16,Store,Cape Town,Western Cape,Standard,Gold,Active
CUS-002139,2139.0,Nomsa,Nkosi,1997-12-18,Female,nomsa.nkosi2139@example.com,27851341331,2019-10-28,Website,Umhlanga,KwaZulu-Natal,Emerging,Bronze,Inactive
CUS-002140,2140.0,Lerato,Jacobs,1999-05-27,Female,lerato.jacobs2140@example.com,27795136987,2019-10-10,Store,Pretoria,Gauteng,Emerging,Bronze,Active
CUS-002141,2141.0,Sipho,Naidoo,1964-02-04,Male,,,2018-12-09,Marketplace,Umhlanga,KwaZulu-Natal,Core,Bronze,Inactive
CUS-002142,2142.0,Lerato,Williams,,Female,lerato.williams2142@example.com,27661525789,2022-07-21,Website,Durban,KwaZulu-Natal,Emerging,Silver,Active
CUS-002143,2143.0,Nomsa,Williams,1984-09-04,Male,nomsa.williams2143@example.com,27708165691,2022-03-29,Referral,Polokwane,Limpopo,High Value,Gold,Active
CUS-002144,2144.0,Naledi,Mthembu,2003-02-09,Male,naledi.mthembu2144@example.com,27699641839,2018-11-26,Referral,Stellenbosch,Western Cape,Core,Silver,Active
CUS-002145,,Lerato,Jacobs,,Male,,,2026-03-02,Marketplace,Umhlanga,KwaZulu-Natal,High Value,Bronze,At Risk
CUS-002146,2146.0,Michael,Naidoo,1971-12-16,Female,michael.naidoo2146@example.com,27807090060,2020-09-15,Website,Umhlanga,KwaZulu-Natal,Core,Bronze,Active
CUS-002147,2147.0,Daniel,Mokoena,,Female,daniel.mokoena2147@example.com,27828007846,2019-06-21,Website,Johannesburg,Gauteng,Emerging,Bronze,Active
CUS-002148,,Aisha,Nkosi,1998-03-24,Male,aisha.nkosi2148@example.com,27838893907,2024-03-31,Store,Sandton,Gauteng,Core,Bronze,Active
CUS-002149,2149.0,Naledi,Mthembu,1983-08-30,Female,naledi.mthembu2149@example.com,27745222383,2018-10-19,Store,Gqeberha,Eastern Cape,Core,,At Risk
CUS-002150,,Naledi,Naidoo,2002-10-31,Male,naledi.naidoo2150@example.com,27681626791,2025-11-05,Mobile,Bloemfontein,Free State,Core,Bronze,Active
CUS-002151,2151.0,Nomsa,Mokoena,1971-02-02,Male,nomsa.mokoena2151@example.com,27666205528,2019-05-30,Mobile,Durban,KwaZulu-Natal,Emerging,Bronze,Active
CUS-002152,2152.0,Lerato,Dlamini,1989-11-28,Male,lerato.dlamini2152@example.com,27806941466,2020-08-22,Mobile,Polokwane,Limpopo,Core,Bronze,Active
CUS-002153,2153.0,Nomsa,Williams,1982-01-26,Prefer not to say,nomsa.williams2153@example.com,27767108081,2020-02-14,Store,Midrand,Gauteng,High Value,,Active
CUS-002154,,Michael,Naidoo,,Prefer not to say,,,2024-01-22,Marketplace,Gqeberha,Eastern Cape,Core,Silver,Active
CUS-002155,2155.0,Aisha,Jacobs,1998-11-09,Male,aisha.jacobs2155@example.com,27887176513,2018-07-23,Website,Durban,KwaZulu-Natal,High Value,Bronze,At Risk
CUS-002156,,Daniel,Dlamini,1974-12-07,Female,daniel.dlamini2156@example.com,27650823704,2025-01-15,Referral,Pretoria,Gauteng,Standard,,At Risk
CUS-002157,,Aisha,Smith,1955-06-13,Female,aisha.smith2157@example.com ,27800137430,2023-08-05,Mobile,Polokwane,Limpopo,Core,,Active
CUS-002158,2158.0,Naledi,Mokoena,1947-03-08,Prefer not to say,naledi.mokoena2158@example.com,27825487743,2019-04-10,Website,Cape Town,Western Cape,High Value,,Inactive
CUS-002159,,Kagiso,Nkosi,1968-08-26,Prefer not to say,kagiso.nkosi2159@example.com,27891129874,2025-05-04,Mobile,Pretoria,Gauteng,High Value,,Active
CUS-002160,2160.0,Nomsa,Mokoena,1993-08-02,Male,nomsa.mokoena2160@example.com,27876016251,2019-12-22,Store,Midrand,Gauteng,Standard,,At Risk
CUS-002161,,Thabo,Mokoena,1991-04-23,Male,thabo.mokoena2161@example.com,27795520341,2024-11-29,Store,Midrand,Gauteng,Standard,,At Risk
CUS-002162,2162.0,Kagiso,Dlamini,,Prefer not to say,kagiso.dlamini2162@example.com,,2020-10-10,Marketplace,Bloemfontein,Free State,High Value,,Active
CUS-002163,2163.0,Naledi,Nkosi,1971-08-06,Prefer not to say,naledi.nkosi2163@example.com,27711980224,2020-11-30,Mobile,Stellenbosch,Western Cape,Standard,Silver,Active
CUS-002164,,Michael,Naidoo,,Prefer not to say,michael.naidoo2164@example.com,27600146401,2025-04-22,Website,Polokwane,Limpopo,Emerging,Silver,Inactive
CUS-002165,2165.0,Lerato,Dlamini,1977-09-07,Male,lerato.dlamini2165@example.com,27639241333,2021-09-13,Referral,Midrand,Gauteng,Core,Bronze,Active
CUS-002166,2166.0,Lerato,Mokoena,1976-06-19,Prefer not to say,lerato.mokoena2166@example.com,27735133736,2020-06-14,Referral,Umhlanga,KwaZulu-Natal,High Value,Bronze,Active
CUS-002167,2167.0,Nomsa,Williams,,Prefer not to say,nomsa.williams2167@example.com,27713180961,2019-11-27,Mobile,Bloemfontein,Free State,Core,Bronze,Inactive
CUS-002168,2168.0,Lerato,Mthembu,,Prefer not to say,lerato.mthembu2168@example.com,27800399721,2019-05-22,Website,Johannesburg,Gauteng,Standard,Silver,Active
CUS-002169,2169.0,Nomsa,Nkosi,1974-02-17,Prefer not to say,nomsa.nkosi2169@example.com,27747149938,2019-01-19,Mobile,Midrand,Gauteng,High Value,Bronze,Active
CUS-002170,,Lerato,Khumalo,1960-11-21,Female,lerato.khumalo2170@example.com,27853435078,2023-05-31,Website,Midrand,Gauteng,Standard,Bronze,Active
CUS-002171,2171.0,Lerato,Mokoena,1947-10-16,Prefer not to say,lerato.mokoena2171@example.com,27886512618,2019-10-15,Mobile,Sandton,Gauteng,Standard,Silver,Active
CUS-002172,,Daniel,Botha,,Prefer not to say,,,2025-08-12,Marketplace,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-002173,2173.0,Aisha,Smith,1948-05-20,Male,,27626053837,2018-01-25,Store,Sandton,Gauteng,Core,,At Risk
CUS-002174,2174.0,Naledi,Jacobs,1945-11-28,Male,naledi.jacobs2174@example.com,27725113479,2021-07-11,Mobile,Johannesburg,Gauteng,High Value,Bronze,At Risk
CUS-002175,2175.0,Aisha,Mthembu,1947-08-28,Male,aisha.mthembu2175@example.com,27687649358,2022-01-15,Website,Polokwane,Limpopo,High Value,Silver,Active
CUS-002176,2176.0,Naledi,Jacobs,1949-10-08,Male,naledi.jacobs2176@example.com,27702042260,2019-04-19,Store,Pretoria,Gauteng,Core,,Active
CUS-002177,,Lerato,Mthembu,,Male,,,2024-09-16,Marketplace,Cape Town,Western Cape,Standard,,Inactive
CUS-002178,2178.0,Sipho,Smith,1992-07-14,Prefer not to say,sipho.smith2178@example.com,27768217456,2018-01-07,Store,Stellenbosch,Western Cape,Emerging,Silver,Active
CUS-002179,,Sipho,Dlamini,1994-10-11,Female,sipho.dlamini2179@example.com,27739054764,2026-02-03,Website,Bloemfontein,Free State,Core,Bronze,At Risk
CUS-002180,,Zanele,Dlamini,1969-04-02,Male,zanele.dlamini2180@example.com,27867834846,2025-06-27,Store,Midrand,Gauteng,Standard,Silver,Active
CUS-002181,2181.0,Lerato,Mokoena,,Female,lerato.mokoena2181@example.com,,2022-04-11,Marketplace,Stellenbosch,Western Cape,Core,,Inactive
CUS-002182,2182.0,Naledi,Williams,1976-05-15,Prefer not to say,naledi.williams2182@example.com,27665983606,2020-01-20,Mobile,Stellenbosch,Western Cape,High Value,Silver,Active
CUS-002183,,Sipho,Smith,,Prefer not to say,,27694180423,2024-03-20,Marketplace,Polokwane,Limpopo,Emerging,,Active
CUS-002184,,Lerato,Mokoena,1947-12-18,Female,lerato.mokoena2184@example.com,27684476517,2023-03-05,Store,Stellenbosch,Western Cape,Emerging,Gold,Active
CUS-002185,2185.0,Nomsa,Williams,,Prefer not to say,,,2021-03-08,Marketplace,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-002186,2186.0,Kagiso,Smith,1952-02-27,Prefer not to say,kagiso.smith2186@example.com,27803748587,2018-05-19,Store,Gqeberha,Eastern Cape,Standard,,At Risk
CUS-002187,,Kagiso,Williams,1992-06-10,Female,kagiso.williams2187@example.com,27691444322,2023-03-31,Mobile,Stellenbosch,Western Cape,Core,Bronze,At Risk
CUS-002188,2188.0,Kagiso,Khumalo,1982-11-18,Male,kagiso.khumalo2188@example.com,27898896716,2018-01-02,Store,Pretoria,Gauteng,Core,Bronze,Inactive
CUS-002189,2189.0,Thabo,Jacobs,1975-07-26,Prefer not to say,thabo.jacobs2189@example.com,27842719155,2018-06-06,Store,Umhlanga,KwaZulu-Natal,High Value,,Active
CUS-002190,2190.0,Aisha,Mthembu,1979-03-29,Male,aisha.mthembu2190@example.com,27631187809,2022-02-23,Mobile,Stellenbosch,Western Cape,High Value,Bronze,Active
CUS-002191,2191.0,Lerato,Williams,1990-08-15,Female,lerato.williams2191@example.com,27753461564,2018-05-01,Store,Pretoria,Gauteng,Standard,Silver,Active
CUS-002192,2192.0,Daniel,Mthembu,,Male,daniel.mthembu2192@example.com,27653813440,2018-01-29,Mobile,Cape Town,Western Cape,Core,Bronze,Active
CUS-002193,,Sipho,Dlamini,1986-10-10,Female,sipho.dlamini2193@example.com,27611321633,2023-12-23,Store,Umhlanga,KwaZulu-Natal,Standard,Silver,At Risk
CUS-002194,2194.0,Aisha,Dlamini,1947-09-14,Male,aisha.dlamini2194@example.com,27600003950,2022-05-26,Website,Cape Town,Western Cape,High Value,Silver,Active
CUS-002195,,Nomsa,Jacobs,1988-03-25,Male,nomsa.jacobs2195@example.com,27677332556,2023-12-06,Store,Sandton,Gauteng,High Value,Gold,At Risk
CUS-002196,,Nomsa,Khumalo,,Female,,27798903672,2023-03-22,Marketplace,Gqeberha,Eastern Cape,High Value,Bronze,Active
CUS-002197,,Thabo,Williams,,Prefer not to say,,,2025-02-23,Marketplace,Polokwane,Limpopo,Core,,Inactive
CUS-002198,,Sipho,Botha,1990-12-08,Male,sipho.botha2198@example.com,27870084322,2024-04-06,Mobile,Midrand,Gauteng,High Value,Bronze,Active
CUS-002199,2199.0,Michael,Nkosi,,Male,michael.nkosi2199@example.com,,2021-08-03,Marketplace,Midrand,Gauteng,High Value,Bronze,Active
CUS-002200,2200.0,Thabo,Naidoo,1966-08-27,Prefer not to say,thabo.naidoo2200@example.com,27754558853,2020-11-03,Referral,Gqeberha,Eastern Cape,High Value,Bronze,Active
CUS-002201,,Thabo,Botha,1966-09-12,Male,thabo.botha2201@example.com,27720322682,2024-01-09,Mobile,Stellenbosch,Western Cape,Standard,Bronze,Active
CUS-002202,2202.0,Zanele,Jacobs,1992-04-26,Prefer not to say,zanele.jacobs2202@example.com,27768794362,2018-01-11,Website,Sandton,Gauteng,High Value,Silver,Inactive
CUS-002203,,Daniel,Jacobs,1993-09-07,Male,daniel.jacobs2203@example.com,27614210328,2026-04-23,Website,Umhlanga,KwaZulu-Natal,Standard,Bronze,Active
CUS-002204,2204.0,Daniel,Mthembu,1999-10-28,Male,daniel.mthembu2204@example.com,27823311389,2018-04-27,Store,Umhlanga,KwaZulu-Natal,High Value,Bronze,Active
CUS-002205,,Aisha,Nkosi,,Prefer not to say,,27694743831,2025-08-14,Marketplace,Durban,KwaZulu-Natal,Standard,,At Risk
CUS-002206,2206.0,Aisha,Nkosi,1979-07-05,Male,aisha.nkosi2206@example.com,27723225860,2020-02-08,Website,Sandton,Gauteng,Core,Bronze,Active
CUS-002207,,Thabo,Nkosi,1949-01-02,Female,thabo.nkosi2207@example.com,27634769672,2025-02-06,Referral,Sandton,Gauteng,High Value,,At Risk
CUS-002208,2208.0,Kagiso,Botha,,Male,,,2018-03-10,Marketplace,Polokwane,Limpopo,Standard,Gold,Active
CUS-002209,2209.0,Nomsa,Mokoena,1958-06-13,Prefer not to say,nomsa.mokoena2209@example.com,27776044945,2020-01-25,Store,Cape Town,Western Cape,Emerging,,Active
CUS-002210,,Zanele,Mthembu,1995-10-16,Female,zanele.mthembu2210@example.com,27808955193,2024-02-03,Website,Bloemfontein,Free State,Emerging,,Active
CUS-002211,,Naledi,Jacobs,1956-04-26,Female,naledi.jacobs2211@example.com,27731829852,2023-02-15,Store,Johannesburg,Gauteng,Core,,Active
